time,swell_height,z,eastward_velocity,upward_velocity,northward_velocity,moles_of_oxygen_per_unit_mass,density,electrical_conductivity,pressure,practical_salinity,temperature,flubsct,cdomflo,mass_concentration_of_chlorophyll_a,downwelling_photosynthetic_photon_flux
2020-10-19T15:09:00Z,0.72,-187.0,-0.0794559069,-0.0280032235,0.0066713561,133.5513513196,1027.8140348595,41.3528530612,194.6118367347,35.61610106,12.6496040816,0.0013134854,0.7905,0.0106,0.1698939306
2020-10-19T21:09:00Z,0.77,-407.0,-0.2439327016,-0.0703308159,-0.0114866248,151.9867638437,1029.2431496653,36.8167333333,411.7495833333,35.1756968004,8.2728916667,0.0016159235,0.8959,0.0106,-0.165699081
2020-10-20T03:09:00Z,0.80,-238.0,-0.0915652422,-0.0537018889,-0.031768892,131.4240641741,1027.9026480168,40.8047877551,202.5736734694,35.5558077599,12.1495387755,9.972509E-4,0.8432,0.0,-0.8788345682
2020-10-20T09:09:00Z,1.01,-408.0,-0.2210933106,-0.0794109846,-0.1338988076,158.2523716353,1029.2760393481,36.4936877551,410.3563265306,35.1587439829,7.9451,0.001561722,1.0013,0.0,-0.6690888484
2020-10-20T15:09:00Z,0.94,-241.0,-0.081149504,0.0975354955,0.0373950614,149.7042457269,1027.3893662116,43.1313020408,143.9226530612,35.7984635322,14.2752918367,8.3921E-4,0.8432,0.0106,0.1698939306
2020-10-20T21:09:00Z,0.94,-411.0,-0.1498581996,-0.0897401133,-0.1463224024,166.1389777978,1029.3265102533,36.0867854167,410.7925,35.1377472906,7.5290895833,0.001850777,0.87482,0.0106,-0.0398517092
2020-10-21T03:09:00Z,0.89,-263.0,0.0618738416,0.07750279,-0.0896562044,148.6656812322,1027.4457392952,42.9085708333,152.2554166667,35.7689582332,14.0798,0.0011328375,0.8432,0.0212,-0.8788345682
2020-10-21T09:09:00Z,0.90,-410.0,-0.1887656818,-0.1313174256,-0.0018605268,166.2673180607,1029.3229908578,36.0760142857,409.7965306122,35.1369865178,7.5187387755,0.0012228909,0.8959,0.0,0.5893855701
2020-10-21T15:09:00Z,1.13,-265.0,0.0366262252,0.010180193,0.0149650535,160.1804232454,1027.1820763075,43.22206875,116.9177083333,35.7337448331,14.4484458333,9.973298E-4,0.7378,0.0,0.5893855701
2020-10-21T21:09:00Z,1.03,-410.0,-0.1279780276,-0.0969268177,-0.1857344281,167.580570243,1029.3368477554,35.9618183673,409.9234693878,35.1310538367,7.4016591837,0.0017694654,0.92752,0.00636,0.4635380383
2020-10-22T03:09:00Z,1.35,-257.0,-0.0256042067,0.0281642052,-0.0125073233,177.4693819897,1026.809171699,43.1108625,103.8675,35.3986692672,14.7078458333,9.070313E-4,0.8959,0.0742,-0.6690888484
2020-10-22T09:09:00Z,1.02,-411.0,0.0458442791,0.0291375842,-0.1337101406,161.8377792845,1029.3049046557,36.2353918367,410.1291836735,35.1443180766,7.6825795918,9.518557E-4,0.8432,0.0,-0.0398515892
2020-10-22T15:09:00Z,0.95,-246.0,-0.0459697052,-0.1326510133,0.0572681028,170.7210729367,1027.0097238502,43.4776541667,106.5833333333,35.6649827324,14.7840333333,9.295927E-4,0.8432,0.0212,-0.4593431287
2020-10-22T21:09:00Z,1.10,-408.0,-0.0534537397,-0.0943557378,-0.0042443727,162.5383553635,1029.3155875793,36.1149166667,409.4520833333,35.1376546491,7.560075,8.705222E-4,0.83266,0.00848,-0.0398516892
2020-10-23T03:09:00Z,1.18,-226.0,-0.1320926991,0.0148213992,-0.0094271381,168.4213413146,1027.1687465442,43.1416040816,122.0116326531,35.680131674,14.4235020408,9.069885E-4,0.7905,0.0,-0.2495974089
2020-10-23T09:09:00Z,1.44,-409.0,-0.0170239387,-0.1023817074,-0.0169408107,156.8167236804,1029.2796415836,36.4136086957,409.5143478261,35.1522903042,7.8661391304,0.0011551542,0.8959,-0.0106,0.1698939306
2020-10-23T15:09:00Z,1.50,-263.0,-0.0411681584,-0.2161514481,9.240832E-4,136.5842222482,1027.685316018,41.7471,173.915,35.6636726557,13.00965,9.520986E-4,0.7378,0.0,-0.0398515892
2020-10-23T21:09:00Z,1.53,-408.0,-0.0298104625,-0.1033111576,-0.0114482199,158.4228070009,1029.2925374041,36.3526583333,410.4016666667,35.1507413114,7.80190625,0.0015617242,0.8432,0.00424,-0.3754448108
2020-10-24T03:09:00Z,1.65,-160.0,-0.0028428565,-0.0069873957,-0.1113841754,138.2985863183,1027.6881446686,41.8226897959,177.7363265306,35.6648946848,13.0833142857,8.391665E-4,0.7905,0.0,-0.8788345682
2020-10-24T09:09:00Z,1.62,-407.0,-0.1197204813,-0.0913578014,0.0227283911,153.7200372749,1029.2569723032,36.6479083333,410.5733333333,35.1653245255,8.1034625,0.0010422202,0.9486,0.0106,-0.4593431287
2020-10-24T15:09:00Z,1.96,-118.0,-0.1292971732,0.0249198591,0.0855882206,148.8097508954,1027.4375207108,42.931075,150.6133333333,35.7730285411,14.0987666667,7.940258E-4,0.7905,-0.0106,-0.6690888484
2020-10-24T21:09:00Z,1.89,-409.0,-0.0581902325,-0.1186964877,0.037750066,154.9017151485,1029.2644571654,36.6003918367,410.9518367347,35.1628066679,8.0549755102,0.001362964,0.91698,0.00212,-0.0818008131
2020-10-25T03:09:00Z,2.48,-230.0,-0.0225564186,-0.1114618913,-0.0839404502,141.6588773477,1027.6961905192,41.773806,181.583,35.6450810533,13.053014,9.790645E-4,0.83266,0.00848,-0.2915465729
2020-10-25T09:09:00Z,2.15,-408.0,-0.0237567671,0.0197952544,-0.0204616473,159.7765772063,1029.30421472,36.3370428571,412.4304081633,35.1504366462,7.7844877551,0.0019231151,0.9486,-0.0106,1.4283684491
2020-10-25T15:09:00Z,2.29,-228.0,-0.0215938253,0.0668264492,-0.1148515875,128.7957108721,1028.1938144114,39.4119875,240.128125,35.3970126479,10.8609770833,0.0010423805,0.8432,0.0,0.1698939306
2020-10-25T21:09:00Z,1.36,-407.0,0.039364394,-0.0056939609,9.21865E-4,167.0488646421,1029.3454856025,35.9700291667,412.195,35.1305358084,7.40991875,0.0015075246,0.8432,0.0,-0.4173939847
2020-10-26T03:09:00Z,1.46,-186.0,-0.2020035809,-0.0175631205,-0.0309096511,129.926462893,1028.2781529289,39.2495041667,255.3541666667,35.3799825071,10.7025291667,0.0012908233,0.8432,0.0106,-0.6690888484
2020-10-26T09:09:00Z,1.30,-409.0,-0.0197208671,-0.0100652688,-0.0535905017,154.8748927367,1029.2901074919,36.629604,417.281,35.1644374537,8.08157,0.0019231445,0.8432,-0.0106,0.3796398503
2020-10-26T15:09:00Z,1.45,-247.0,-0.1292731231,-0.2159998645,-0.0660991274,128.7731953852,1028.2305864405,39.2654368421,245.5584210526,35.380315361,10.7233473684,8.390767E-4,0.8959,0.0212,0.7991312898
2020-10-26T21:09:00Z,1.24,-410.0,0.0020166888,-0.1033450623,-0.0274043605,156.9269190704,1029.3015744322,36.4137291667,413.9116666667,35.1541172894,7.8623416667,0.0014262015,0.81158,0.00848,-0.1237499571
2020-10-27T03:09:00Z,1.09,-221.0,-0.1240115534,-0.1053756428,-0.0242281396,133.9939072873,1027.9837695078,40.5185680851,216.0082978723,35.5173675303,11.8900425532,9.972336E-4,0.8959,0.0106,0.7991312898
2020-10-27T09:09:00Z,1.09,-410.0,-0.1417344348,-0.0886248204,-0.0140233976,149.6687280919,1029.2438999379,36.8701714286,413.7540816327,35.1765251394,8.3281367347,0.0013810463,0.7905,0.0212,-0.6690888484
2020-10-27T15:09:00Z,1.01,-255.0,-0.1653262288,0.0153670041,0.0269188194,161.7919829625,1027.2350105964,42.9698958333,131.81875,35.664620935,14.2633041667,0.001245801,0.7905,0.0424,1.0088768096
2020-10-27T21:09:00Z,0.81,-409.0,-0.1679336237,-0.0533338885,0.0900385425,155.1818817397,1029.2835288985,36.6028479167,415.3595833333,35.1619800033,8.0563229167,0.0013042362,0.86428,0.01908,0.1279449466
2020-10-28T03:09:00Z,0.98,-221.0,-0.0947974972,0.0037068313,-0.0834070468,135.6636903077,1027.752730844,41.856444898,187.4479591837,35.6925628445,13.0837,9.74695E-4,0.7905,0.0106,-1.0885803379
2020-10-28T09:09:00Z,0.71,-409.0,-0.1638198041,-0.0829492605,0.0743509076,147.8025804453,1029.2289485539,36.8446244898,412.1551020408,35.1637908868,8.3144102041,8.841253E-4,0.8432,0.0,-0.2495974089
2020-10-28T15:09:00Z,0.68,-193.0,-0.0319412035,-0.0574884421,0.0894014725,174.3271865297,1026.4579707132,45.2911875,82.35875,35.6363120052,16.6326958333,0.0012365023,0.81158,0.22896,0.0020974598
2020-10-28T21:09:00Z,0.85,-408.0,-0.1827048387,-0.2622487025,0.0390386612,101.5941802869,1029.1957127173,37.1717041667,411.2758333333,35.1932718151,8.6337166667,0.0010874447,0.85374,0.01908,0.0020975148
2020-10-29T03:09:00Z,0.80,-201.0,0.0165059118,-0.1767076672,0.0014187638,131.4193170576,1028.1764892387,39.8484958333,243.7458333333,35.4492504198,11.2575541667,0.0010875575,0.7378,0.0106,-0.2495974089
2020-10-29T09:09:00Z,0.77,-407.0,-0.0479116593,-0.1071814854,0.0688637371,154.2218784935,1029.2719388349,36.5394333333,412.3204166667,35.1530392589,7.9988375,0.0011325673,0.8959,0.0106,-0.8788345682
2020-10-29T15:09:00Z,0.56,-143.0,0.0959453092,-0.0923303003,-0.0465631134,132.5277944199,1028.1319333495,40.0722583333,238.0360416667,35.475374416,11.4641729167,0.0010423914,0.8432,0.0,1.2186227294
2020-10-29T21:09:00Z,0.58,-407.0,0.0946982215,-0.1133745363,0.0654908118,158.1478070652,1029.2948674278,36.3711173913,411.8817391304,35.1492756756,7.8224521739,0.0016114563,0.85374,0.01272,0.1279449066
2020-10-30T03:09:00Z,1.85,-151.0,0.1244734016,-0.1279131126,-0.028397256,130.7312639975,1028.2789793835,39.6195875,262.0,35.4229979786,11.0392916667,0.0013134229,0.7905,0.0,-0.0398515892
2020-10-30T09:09:00Z,3.23,-406.0,0.1049555897,-0.0704157526,0.150498712,164.8940394523,1029.357028304,36.0735958333,417.2633333333,35.1361710826,7.51335,0.0026007274,0.9486,0.0,0.1698939306
2020-10-30T15:09:00Z,3.42,-116.0,0.0539675544,-0.1192085517,-0.0990182594,131.9414017878,1027.99012065,40.5864125,217.8316666667,35.5292281773,11.94644375,9.74652E-4,0.7378,-0.0212,-1.0885803379
2020-10-30T21:09:00Z,2.84,-406.0,-0.0078404577,0.0057475143,0.2101230158,164.6145637917,1029.3435192627,36.0993916667,415.0133333333,35.137373044,7.5409875,0.0022936017,0.8959,0.00212,0.631334674
2020-10-31T03:09:00Z,2.72,-103.0,0.0155876036,-0.0825353919,-0.0185410778,130.9867554656,1027.8911493181,41.0867043478,205.562173913,35.588432462,12.402226087,0.0010650154,0.7378,-0.0106,0.1698939306
2020-10-31T09:09:00Z,2.21,-407.0,-0.0432978337,-0.0561974772,0.1782826402,148.1329988257,1029.2181093155,37.0277291667,412.0254166667,35.186635552,8.486775,0.0032106409,0.8959,0.0106,-0.4593431287
2020-10-31T15:09:00Z,1.56,-106.0,0.1289882094,-0.1039462354,0.1035090207,135.1623337784,1027.8585596004,41.1513041667,200.58875,35.5917449376,12.467,0.001155366,0.7905,0.0212,-0.4593431287
2020-10-31T21:09:00Z,1.61,-406.0,-0.1070669894,-0.0652886388,0.2586884074,155.8087315851,1029.2770201967,36.6208458333,413.7841666667,35.1660236461,8.0722875,0.0021942372,0.90644,0.01272,-0.0398516492
2020-11-01T03:09:00Z,1.29,-121.0,0.164261787,0.0405185812,0.016502661,147.68677729,1027.3941412981,42.62531875,137.1347916667,35.7251530706,13.8488125,9.295427E-4,0.8432,0.0,0.1698939306
2020-11-01T09:09:00Z,1.71,-406.0,-0.1330763923,-0.0862556777,0.1167610218,179.515222694,1029.4049921519,35.4310521739,410.6491304348,35.108583325,6.8503652174,0.0020811851,0.8959,0.0,-0.2495974089
2020-11-01T15:09:00Z,1.89,-173.0,0.0761108226,-0.0452803667,-0.1141874637,129.7868100049,1028.1041308285,40.4636875,239.7079166667,35.518630426,11.8213583333,8.617027E-4,0.9486,0.0106,1.0088768096
2020-11-01T21:09:00Z,1.89,-407.0,-0.2088067489,-0.0807694525,0.1120715605,171.9682768788,1029.3659994473,35.798475,411.4175,35.1263085396,7.2295958333,0.0028266333,0.90644,0.00212,-0.4173939547
2020-11-02T03:09:00Z,1.27,-176.0,0.0831189876,-0.0522748031,-0.148098716,129.8790624882,1028.1142468694,40.2100632653,237.2606122449,35.4887782444,11.5926591837,9.972227E-4,0.7905,0.0,0.3796398503
2020-11-02T09:09:00Z,2.05,-407.0,-0.2684411759,-0.0669579,0.1621985366,177.146712847,1029.4192102245,35.572584,416.7668,35.1178006964,6.991446,0.0024199857,0.7905,0.0106,-0.0398515892
2020-11-02T15:09:00Z,2.38,-149.0,0.104870818,-0.2579050063,-0.0931107402,130.6361622191,1028.2317407529,39.73105,253.6,35.4361889094,11.145,0.0012004915,0.7378,0.0212,-0.0398515892
2020-11-02T21:09:00Z,2.79,-407.0,-0.2606025154,-0.0668267346,0.0249499519,172.2206178159,1029.3806756079,35.7697541667,414.2275,35.123143889,7.2003791667,0.0019727728,0.8432,0.00636,-0.165699081
2020-11-03T03:09:00Z,1.89,-180.0,-0.0343236472,-0.0724258751,-0.0646393643,129.424664625,1028.0693539076,40.311544898,229.8148979592,35.4982339928,11.6907591837,9.068796E-4,0.8432,0.0,-1.2983260577
2020-11-03T09:09:00Z,2.49,-409.0,-0.1598158717,-0.1262673686,0.0086662412,165.5520326682,1029.3312818491,36.0603,411.2783333333,35.1357737074,7.502325,0.0016972157,0.8432,0.0212,-0.6690888484
2020-11-03T15:09:00Z,2.11,-238.0,0.0674026845,0.0499557918,0.0369227683,130.4502132184,1028.0512557213,40.00341875,219.365625,35.4662399204,11.41130625,8.616881E-4,0.7378,-0.0106,1.2186227294
2020-11-03T21:09:00Z,1.66,-409.0,-0.0882718599,-0.0986779892,-0.0233695743,173.532810717,1029.3886966849,35.6878729167,413.7577083333,35.1198494601,7.1154729167,0.0019591833,0.87482,-0.00424,-0.165699101
2020-11-04T03:09:00Z,0.95,-253.0,0.0231480178,-0.0368554723,-0.129469798,132.4463740799,1028.0014183456,40.6642034483,221.5017241379,35.53961097,12.0136931034,0.0012005254,0.7378,0.0,-0.6690888484
2020-11-04T09:09:00Z,0.80,-414.0,-0.099104544,-0.0884717676,0.0128741221,165.5986476678,1029.3441769222,35.9419166667,410.6675,35.1317298173,7.3792,0.0014035857,0.9486,0.0,1.0088768096
2020-11-04T15:09:00Z,0.59,-244.0,0.0543699378,-0.1104617811,0.0219363289,135.0817633024,1027.5858008704,41.91045,152.54,35.6956003085,13.1511666667,0.0010286008,0.75888,-0.00636,0.2537923785
2020-11-04T21:09:00Z,1.10,-410.0,-0.1265654327,-0.2502728729,-0.1549488474,174.3371423377,1029.3813809784,35.6708625,411.8879166667,35.1183122867,7.0995208333,0.0015526028,0.87482,0.01908,0.3376906064
2020-11-05T03:09:00Z,1.31,-214.0,-0.072902944,-0.091943352,-0.0337486615,129.7039958871,1028.1804767555,39.7434122449,243.2695918367,35.4345121528,11.1643530612,7.71327E-4,0.8432,0.0106,-0.0398515892
2020-11-05T09:09:00Z,1.33,-410.0,-0.0333932691,-0.0782327587,-0.1744028418,179.5953511802,1029.4036112155,35.4076041667,409.7179166667,35.107723108,6.8262708333,0.0010195538,0.8959,0.0,0.1698939306
2020-11-05T15:09:00Z,1.14,-131.0,0.0971819352,-0.3262461255,-0.1898856221,130.9546010161,1028.0486284987,40.3362454545,225.3872727273,35.5027323865,11.7135318182,8.842899E-4,0.8432,0.0106,-0.2495974089
2020-11-05T21:09:00Z,1.33,-412.0,0.0349738629,-0.0976117884,-0.1029092431,182.0018464176,1029.4263628206,35.3783,413.9979166667,35.1059303763,6.7942125,0.0016971631,0.86428,0.00848,0.0440466487
2020-11-06T03:09:00Z,1.18,-186.0,0.2292405017,0.0890066333,-0.1204307694,135.7154594194,1027.6931385787,41.4870041667,170.4158333333,35.6332046874,12.7792166667,9.746827E-4,0.8959,0.0106,0.3796398503
2020-11-06T09:09:00Z,0.92,-409.0,0.0887079223,-0.0999341032,0.0442997976,180.7067960405,1029.4178509581,35.35851875,411.6029166667,35.1053114953,6.77455,0.001539065,0.8432,0.0,-0.6690888484
2020-11-06T15:09:00Z,0.83,-82.0,0.0856459833,0.020458726,-0.1277242526,160.0378390229,1026.989611213,44.077975,107.49375,35.7728653122,15.2654208333,9.070099E-4,0.8432,0.053,-0.6690888484
2020-11-06T21:09:00Z,1.05,-408.0,0.0535000259,-0.1196429387,0.0705759061,177.4974379483,1029.4047365888,35.4440897959,410.7873469388,35.1098502158,6.8631693878,0.0012544764,0.8432,0.00212,-0.0818007731
2020-11-07T03:09:00Z,0.90,-242.0,0.0671269667,-0.2250737805,-0.0191944719,141.5862251605,1027.4774095108,42.148975,139.62,35.6959559605,13.39815,9.069421E-4,0.8432,0.0106,-0.6690888484
2020-11-07T09:09:00Z,0.75,-409.0,0.0380389872,-0.0915305311,-0.0101054176,187.6861177885,1029.4687780089,35.111296,416.2782,35.0951202577,6.514028,0.0053337499,0.8959,-0.0106,0.7991312898
2020-11-07T15:09:00Z,0.68,-236.0,-0.0062764519,-0.1405830871,0.033520509,131.2287476944,1027.8648213643,41.0503083333,198.9666666667,35.5846894039,12.3720166667,9.746617E-4,0.7378,-0.0106,-0.0398515892
2020-11-07T21:09:00Z,0.61,-408.0,-0.1168876571,-0.0740033305,0.0810968055,188.889294461,1029.4697222762,34.9271708333,411.8875,35.0873490783,6.3235291667,0.0023296341,0.91698,0.01272,0.2537923585
2020-11-08T03:09:00Z,0.74,-260.0,0.0158876601,-0.0739250553,-0.0472462019,134.0461505879,1027.5203172774,42.5236102041,152.0885714286,35.761758617,13.7003142857,8.39185E-4,0.8959,0.0318,-0.6690888484
2020-11-08T09:09:00Z,0.59,-414.0,-0.0606936249,-0.0046473399,-0.0659615964,172.9282732883,1029.3664703174,35.7284,410.05,35.1213893313,7.1595,0.0026684652,0.8959,0.0,-1.0885803379
2020-11-08T15:09:00Z,0.61,-216.0,0.1050912059,0.0829194658,0.0379348634,139.2377886694,1027.518280057,42.195894,147.4152,35.7113573119,13.425594,8.391804E-4,0.8959,-0.0106,0.1698939306
2020-11-08T21:00:00Z,0.52,-411.0,-0.1322266241,-0.0179614223,-0.0454172224,182.4532844157,1029.416129715,35.2850833333,409.2683333333,35.1026085186,6.6987333333,0.0017603842,0.91698,0.0,-0.5851905755
2020-11-09T03:00:00Z,0.71,-204.0,-0.0730803045,0.1071048508,0.1227667439,158.5391396495,1026.958649352,44.2328612245,99.0853061224,35.8140076584,15.3782428571,9.296062E-4,0.9486,0.0848,-0.4593431287
2020-11-09T09:00:00Z,0.49,-408.0,-0.099264095,-0.1250985257,0.0908233863,194.8842000123,1029.4768968572,34.77865,409.9829166667,35.0801141364,6.1697125,0.0014712545,0.9486,0.0212,-0.8788345682
2020-11-09T15:00:00Z,0.59,-199.0,-0.0350776462,0.0094508569,-0.0780789679,184.078052765,1026.0852166793,43.7117583333,64.0579166667,34.9980982129,15.7786333333,0.0013362785,0.7905,0.106,0.3796398503
2020-11-09T21:00:00Z,0.47,-410.0,-0.052122064,-0.0945089339,-0.0848305658,191.6678157501,1029.4584691281,34.8996895833,409.0779166667,35.0846858193,6.2975770833,0.0014938487,0.90644,0.00212,-0.165699071
2020-11-10T03:00:00Z,0.56,-136.0,-0.0922290573,-0.1339190666,-0.0074482539,155.891037357,1027.0279741934,44.0685291667,101.5479166667,35.8350399916,15.1906833333,8.844164E-4,0.8432,0.0636,0.1698939306
2020-11-10T09:00:00Z,0.48,-407.0,-0.0257102397,-0.0972634378,-0.0134800418,189.3715982733,1029.4509483896,34.9771836735,409.1551020408,35.0890375666,6.3776387755,0.0013809218,0.9486,0.0,0.5893855701
2020-11-10T15:00:00Z,0.88,-238.0,0.0436609305,-0.1089315641,0.0487111401,169.5251610432,1026.7068600547,42.8822333333,85.74125,35.3288271126,14.5616854167,0.0014265736,0.8432,0.0848,-0.0398515892
2020-11-10T21:00:00Z,0.70,-408.0,-0.0461247244,-0.1081129911,-0.0433465778,192.9536727137,1029.4694681581,34.8519395833,410.1197916667,35.0834676879,6.2462520833,0.0015028699,0.86428,0.00212,-0.2495974089
2020-11-11T03:00:00Z,0.87,-235.0,-0.1571320554,-0.0162213936,-0.0460135806,171.6409307078,1026.5887455579,43.4213041667,80.3058333333,35.3546698901,15.0799479167,0.0012910339,0.8432,0.106,-0.6690888484
2020-11-11T09:00:00Z,0.79,-413.0,-0.063001967,-0.0945863725,0.0603946163,187.0226503349,1029.454135354,35.039173913,410.9295652174,35.0939479375,6.4394,0.0010195254,0.8959,0.0212,0.3796398503
2020-11-11T15:00:00Z,0.92,-252.0,-0.0575127922,-0.0840412315,-0.0720453966,156.6653636328,1027.0637395074,43.1169208333,101.4122916667,35.6632747928,14.4263104167,0.0013813278,0.7905,0.0106,0.5893855701
2020-11-11T21:00:00Z,0.91,-411.0,0.0327656146,-0.1052618297,-0.017277075,178.1949435245,1029.4077666738,35.3912041667,410.1308333333,35.1073453768,6.8086791667,9.924219E-4,0.85374,0.00848,0.3796398503
2020-11-12T03:00:00Z,1.07,-228.0,-0.1006333326,-0.060948256,-0.0826223856,130.3193287305,1027.9075777838,40.5293541667,197.6233333333,35.5274533758,11.8990541667,0.0010873859,0.7905,0.0159,0.1698941306
2020-11-12T09:00:00Z,0.81,-408.0,-0.0399637385,-0.0615196864,-0.0266086595,184.9400738894,1029.4445730543,35.1316333333,411.4441666667,35.0965420758,6.5370833333,0.0014261069,0.9486,0.0106,-1.2983260577
2020-11-12T15:00:00Z,0.76,-218.0,-0.034174258,-0.0656023988,-0.07842729,128.8767260563,1028.1143921563,39.8912956522,231.2273913043,35.4528393249,11.3039,0.0011553224,0.8432,-0.0106,0.1698939306
2020-11-12T21:00:00Z,1.22,-410.0,-0.1050439661,-0.0966346412,0.0381688881,183.4473366036,1029.4295201419,35.2418020408,411.0818367347,35.1006795781,6.6527979592,0.001444195,0.85374,0.0106,-0.3754448308
2020-11-13T03:00:00Z,1.30,-220.0,-0.1601479809,0.0174080919,-0.0600265786,139.2235452586,1028.5498717014,37.7150625,281.3433333333,35.2432156936,9.2210875,0.0012003948,0.8959,0.0106,0.1698939306
2020-11-13T09:00:00Z,1.35,-407.0,-0.188055312,0.007457065,-0.0554377751,189.0265914378,1029.4700175449,35.0228458333,414.09875,35.0925369731,6.4214791667,0.0013086436,0.8959,0.00636,-0.0818008331
2020-11-13T15:00:00Z,1.68,-151.0,-0.1196766071,0.0897293966,0.0638152429,128.2558312324,1028.2689064295,38.8013387755,245.7565306122,35.3280817272,10.2930857143,8.164661E-4,0.8432,0.0212,-1.2983260577
2020-11-13T21:00:00Z,1.32,-408.0,-0.1717512789,-0.0854565751,-0.0226863575,184.1121297826,1029.4475829464,35.2370791667,414.7266666667,35.1011891573,6.6454041667,0.001173125,0.8959,-0.00212,-0.1237499471
2020-11-14T03:00:00Z,1.31,-241.0,-0.0752227182,-0.2123339502,0.0622855722,128.6388051906,1028.0245483976,39.9196125,212.06125,35.456245924,11.3385416667,8.478643E-4,0.77996,0.00212,-0.4173939647
2020-11-14T09:00:00Z,1.49,-406.0,-0.1407318644,-0.0971015729,0.0061622312,184.9908689132,1029.4619092786,35.2129428571,417.2326530612,35.1000659496,6.6190959184,0.0016519881,0.8959,-0.0212,0.3796398503
2020-11-14T15:00:00Z,1.30,-224.0,-0.1180153771,0.1040109485,-0.0982775674,133.7859595211,1028.4476563684,37.7980791667,263.9645833333,35.2353832509,9.3250125,9.201485E-4,0.81158,0.01484,-0.5432414366
2020-11-14T21:00:00Z,1.42,-410.0,-0.1158409452,-0.1173851283,0.0629807919,185.1318111648,1029.4570235732,35.1927652174,415.8386956522,35.0983412123,6.5995608696,0.0019185191,0.88536,-0.00424,-0.1237499971
2020-11-15T03:00:00Z,1.22,-169.0,-0.1213602522,-0.2049533452,-0.0411818743,128.1952384183,1028.2563564086,38.4109708333,235.5533333333,35.2882931232,9.9298208333,9.293864E-4,1.0013,0.0212,-1.2983260577
